distance_km,time_of_day,traffic_level,weather_condition,traffic_blocks,holiday,event_nearby,ride_demand_level,fare
3.1760662214475257,23,3,Foggy,0,1,0,2,140.0
4.240264138607525,16,4,Foggy,3,0,0,4,170.0
5.971963833912204,4,5,Clear,4,0,0,2,230.0
4.930961400292843,11,4,Rainy,1,0,0,1,140.0
6.298650422770468,19,2,Foggy,4,0,0,3,240.0
5.057136577501648,13,3,Clear,2,0,0,5,110.0
3.1035374667756526,15,4,Clear,3,0,0,1,100.0
4.626769097791604,1,2,Rainy,1,0,0,3,130.0
2.5985291860422715,6,1,Foggy,4,0,0,4,90.0
1.2308038362881952,0,5,Clear,3,0,0,3,80.0
4.170103548231927,2,1,Clear,1,0,0,3,90.0
6.998521660007032,12,2,Clear,4,0,0,5,130.0
5.927388373353878,23,2,Clear,0,1,0,3,150.0
3.845897477134247,15,1,Clear,4,0,0,2,80.0
3.7089494581007316,6,3,Rainy,4,0,0,3,150.0
9.975985428484744,20,5,Rainy,4,0,0,3,270.0
6.03719640472919,7,5,Clear,2,0,0,3,190.0
1.3777084341738388,14,2,Rainy,1,0,0,1,70.0
7.129480338721838,13,4,Rainy,3,0,0,4,200.0
3.3905503607816034,22,2,Rainy,1,0,0,4,110.0
7.072601172628323,13,3,Clear,2,0,0,5,170.0
7.581911492429743,8,1,Rainy,4,0,0,4,230.0
7.380880557536241,11,3,Rainy,4,0,0,5,220.0
2.4697130330066166,0,1,Rainy,4,1,0,5,110.0
3.203333817022883,2,3,Clear,2,0,0,3,100.0
1.4283088394156287,23,1,Rainy,4,0,0,5,80.0
3.929345996777491,3,3,Clear,3,0,0,3,120.0
5.219136741237561,0,4,Clear,2,0,0,3,150.0
4.406899924558925,2,4,Clear,0,1,0,3,150.0
4.6874907620093245,8,1,Clear,2,0,0,3,130.0
8.950952300830368,1,3,Clear,3,0,0,5,210.0
4.654053022734787,18,1,Clear,0,0,0,2,120.0
6.373070234365515,5,1,Clear,4,0,0,4,160.0
2.6608005003800947,1,3,Clear,2,0,0,2,90.0
5.463550230686674,7,3,Foggy,2,0,0,1,180.0
5.932554239110712,3,4,Snowy,2,0,0,2,230.0
5.7866707269512245,21,1,Clear,2,0,1,2,130.0
8.980858532349101,14,3,Clear,4,0,0,4,190.0
5.093494378866427,21,4,Clear,4,0,0,2,160.0
2.75985112605924,23,3,Rainy,1,0,0,5,110.0
5.910243204297093,17,3,Clear,4,0,0,1,180.0
8.08986981984982,3,4,Clear,2,0,0,1,220.0
4.116005683284757,10,2,Clear,2,0,0,2,90.0
2.246087798547411,8,2,Clear,2,0,0,3,100.0
7.97283586957954,13,3,Clear,2,1,0,2,190.0
2.241879820366315,2,3,Clear,2,0,0,4,90.0
3.5103501458636885,12,1,Clear,1,0,0,2,70.0
5.367676535050423,13,2,Clear,3,0,0,5,130.0
4.668104772083471,15,5,Rainy,0,0,1,3,180.0
2.992413916651593,10,4,Rainy,1,0,0,2,100.0
4.00700079929449,18,4,Rainy,2,0,0,5,150.0
2.985008699927423,20,5,Snowy,3,0,0,2,150.0
5.167425107172637,19,1,Clear,2,0,0,2,120.0
2.6672031619604666,1,1,Clear,4,0,0,2,70.0
7.217771355982966,17,3,Rainy,4,0,0,1,230.0
4.0362484602254485,5,3,Clear,4,0,0,1,120.0
4.40229016101482,11,1,Foggy,0,0,0,4,100.0
5.305383397360048,18,3,Clear,4,0,0,5,160.0
5.283555789220917,12,4,Clear,0,0,0,5,120.0
4.189989803159845,7,4,Rainy,2,0,0,4,160.0
5.436171332590018,18,1,Rainy,1,0,0,4,130.0
5.847071566261737,8,4,Clear,0,0,0,3,150.0
1.3947125335739539,12,3,Clear,3,0,0,1,60.0
6.40991637882217,23,3,Clear,2,0,0,1,180.0
4.0638356033242555,23,1,Clear,2,0,0,5,100.0
2.656553807291544,15,3,Clear,3,0,0,3,80.0
5.0182118088240255,2,4,Foggy,2,0,0,2,210.0
1.9792730192309353,21,3,Rainy,3,0,0,3,100.0
4.489067837110497,4,3,Clear,2,0,1,4,150.0
5.657298220040093,6,2,Rainy,2,0,0,1,170.0
5.929337046201423,17,1,Clear,2,0,0,5,130.0
3.954325910529618,22,2,Clear,2,0,0,3,110.0
4.486928624586543,12,4,Clear,2,0,0,5,120.0
7.126925058338783,10,3,Clear,3,0,0,1,170.0
2.3668134939689915,20,2,Rainy,0,0,0,2,70.0
13.430705953139512,23,3,Rainy,4,0,1,3,480.0
3.3490099905278705,23,1,Foggy,0,0,0,1,90.0
5.278781125993501,7,1,Clear,2,0,0,2,110.0
7.523082525039883,0,1,Clear,3,0,0,1,140.0
8.114083670341664,15,2,Clear,4,0,0,1,160.0
5.254860427473696,13,5,Foggy,1,0,0,4,160.0
2.919615795295374,23,1,Clear,4,0,0,1,90.0
3.9396638689651997,22,5,Clear,4,0,0,5,150.0
3.5404884997330086,21,5,Rainy,2,0,0,3,130.0
4.813381159648032,9,4,Clear,1,0,0,4,160.0
2.58390157207727,9,5,Rainy,4,0,0,3,150.0
4.318675924888714,6,4,Snowy,1,0,0,2,180.0
3.634447711074209,19,2,Foggy,2,0,0,1,150.0
6.588839070632918,0,5,Clear,2,0,0,4,170.0
5.7330175954275315,7,5,Clear,1,0,0,5,170.0
4.339626125759679,10,3,Rainy,3,0,0,2,120.0
4.937108230326181,12,1,Rainy,1,0,0,1,100.0
10.417978254731523,13,5,Clear,2,0,0,1,260.0
8.275484153434652,10,1,Rainy,2,0,0,3,140.0
4.7059283234951055,0,3,Clear,3,0,0,5,130.0
9.08260179009723,21,3,Rainy,3,0,0,4,220.0
6.208376316137425,22,3,Clear,4,0,0,4,180.0
4.063925792951004,21,5,Clear,0,0,0,4,100.0
10.033928450317392,17,1,Foggy,2,0,0,2,240.0
3.023335265101045,13,1,Clear,1,0,0,3,70.0
6.085823764545277,23,2,Clear,4,0,0,2,160.0
7.178763598871767,16,4,Clear,0,0,0,4,150.0
3.010414705645198,22,3,Clear,3,0,0,4,100.0
4.520143193276586,2,5,Rainy,2,0,0,2,170.0
5.553549218601529,15,4,Clear,3,0,0,4,150.0
4.777408858929997,7,1,Clear,0,0,0,1,90.0
3.236420463370789,6,4,Clear,1,0,0,1,100.0
1.6613957406898205,9,3,Foggy,4,0,0,2,110.0
10.36034302632173,11,3,Foggy,0,0,0,1,250.0
2.3914576137736994,19,3,Clear,2,0,0,4,100.0
3.4349239269888057,15,4,Clear,2,0,0,3,100.0
8.220099560978644,15,1,Rainy,2,0,0,3,180.0
11.445853827920748,11,3,Clear,0,0,0,5,210.0
3.8227512202166887,14,4,Foggy,4,0,0,3,160.0
15.254262710347298,9,1,Clear,1,0,0,1,300.0
2.6840366165850593,18,2,Clear,2,0,0,2,100.0
3.368788455696974,23,3,Clear,1,0,0,4,110.0
12.090739591195696,8,1,Snowy,3,0,0,1,400.0
5.6850538947353755,4,1,Clear,0,0,0,1,110.0
7.386328133668602,4,5,Rainy,3,0,0,2,280.0
4.523264989705239,21,5,Clear,1,0,0,2,130.0
2.4346370032383073,10,4,Clear,3,0,0,3,80.0
11.6196757082382,6,5,Clear,4,0,0,5,350.0
8.35016202914664,15,3,Clear,1,0,0,2,160.0
2.3249748479764505,12,3,Clear,2,0,0,5,80.0
6.221214134951848,9,2,Clear,1,0,0,5,150.0
3.7324647750234043,8,2,Clear,3,0,0,5,100.0
2.289287020159302,19,5,Clear,2,0,0,5,110.0
8.8993530470918,1,5,Rainy,2,0,0,1,320.0
3.3209265365187504,21,3,Rainy,3,0,0,4,120.0
5.163662488037079,5,4,Rainy,4,0,0,4,220.0
3.265858120156213,6,5,Clear,2,0,0,2,120.0
4.519996221855875,22,2,Clear,0,0,0,2,110.0
3.5364392793134574,6,3,Clear,4,1,0,3,130.0
4.60977482727802,21,2,Rainy,2,0,0,4,120.0
7.049134029359621,17,4,Foggy,2,0,0,2,260.0
6.304183562672486,6,4,Rainy,0,0,0,1,180.0
2.7047050536455206,5,2,Foggy,0,0,0,2,110.0
4.10559130923478,15,2,Rainy,1,0,0,4,100.0
5.399573505833768,16,1,Rainy,3,0,0,5,110.0
2.3993366064470916,5,1,Rainy,2,0,0,1,80.0
6.316663161545031,2,1,Clear,1,0,0,5,150.0
3.511228610939062,17,5,Clear,4,0,0,4,140.0
4.820062187423003,6,4,Clear,0,0,0,5,130.0
4.384582514529482,7,4,Clear,4,0,0,2,170.0
7.175625186080154,10,3,Clear,3,0,0,5,150.0
6.447242082726198,18,5,Clear,0,0,0,3,190.0
3.555200587143587,16,1,Clear,2,0,0,2,70.0
5.865319391867902,11,1,Clear,1,0,0,5,110.0
2.416583922686535,14,1,Rainy,3,0,0,4,70.0
2.0955794960514447,7,1,Clear,0,0,0,3,60.0
6.786053984690955,11,1,Foggy,0,0,0,3,130.0
6.20714537473452,1,1,Foggy,4,0,0,2,190.0
2.174334787676874,4,2,Clear,1,0,0,2,70.0
12.422682012623854,0,2,Clear,1,0,0,3,200.0
2.170787999347045,4,5,Clear,3,0,0,3,100.0
1.0,1,5,Clear,1,0,0,4,80.0
5.027214921241327,7,1,Clear,3,0,0,4,110.0
3.7916198325533257,17,4,Clear,3,0,1,3,190.0
3.00741625471465,8,2,Clear,2,1,0,2,120.0
5.889891552114321,16,5,Clear,0,0,0,2,140.0
3.406607978005427,9,2,Clear,4,0,0,4,120.0
5.090370237480525,7,3,Rainy,1,0,0,5,160.0
4.6665567431147315,22,4,Clear,4,0,0,5,150.0
7.6104845868523165,8,2,Clear,1,0,0,1,150.0
3.3462894048869822,22,4,Foggy,2,0,0,4,130.0
4.636667849742293,1,4,Clear,1,0,0,4,130.0
4.607173939104813,23,2,Rainy,2,0,0,1,130.0
3.6924651340823758,19,1,Rainy,4,0,1,5,160.0
6.832877851188718,22,4,Clear,0,1,0,3,200.0
7.372942258011645,20,3,Clear,2,0,0,3,170.0
4.7065210266931725,12,4,Clear,4,0,0,2,130.0
2.5311998238273734,10,3,Clear,2,0,0,3,80.0
4.737617450677499,6,3,Snowy,4,0,0,2,220.0
5.609501863975614,7,4,Clear,1,0,0,4,140.0
7.757112962011232,12,3,Clear,4,0,0,2,160.0
2.421304634525506,6,4,Clear,3,0,0,3,100.0
5.912036848782534,14,2,Rainy,2,0,0,4,130.0
5.414776213820494,14,3,Rainy,2,0,0,3,140.0
5.957304875105903,18,3,Rainy,1,0,0,3,200.0
3.125278097459737,12,4,Clear,1,1,0,1,100.0
10.678745580780877,21,4,Rainy,3,0,0,4,280.0
8.064967575944406,4,2,Rainy,0,0,0,1,200.0
4.527757275025282,20,3,Rainy,4,0,0,4,140.0
4.925246798156439,3,2,Clear,1,0,0,5,100.0
4.006764845699782,2,1,Clear,1,0,0,4,100.0
11.003680096480894,2,4,Rainy,2,0,0,3,320.0
4.311348316089289,7,2,Clear,0,0,0,5,100.0
5.2775536753215855,0,4,Rainy,4,0,0,5,210.0
3.6708752193449548,21,2,Foggy,1,0,0,1,110.0
2.7636568058883944,8,2,Snowy,4,0,0,5,150.0
6.897735044028563,21,4,Clear,1,0,0,1,150.0
6.315513778746339,5,5,Clear,2,0,0,4,180.0
5.5933256247079575,9,4,Clear,4,0,0,5,170.0
6.909687458581706,5,2,Snowy,3,0,0,2,250.0
6.496102790718833,22,5,Rainy,0,0,0,5,220.0
7.1064566313228035,21,1,Clear,2,0,0,2,130.0
2.1456682692372793,17,3,Clear,3,0,0,1,90.0
3.5180168844362587,5,1,Clear,3,0,0,5,80.0
8.1247686228297,7,1,Clear,2,0,0,3,170.0
2.272145717608634,2,1,Clear,2,0,0,5,80.0
2.5835655757059572,8,4,Clear,3,0,0,1,120.0
5.307929804249509,5,5,Rainy,4,0,0,3,200.0
2.2986032738931215,13,2,Clear,3,0,0,1,70.0
3.599962110861331,8,2,Clear,1,0,0,4,110.0
6.678409556921994,18,4,Rainy,2,0,0,1,220.0
3.4603030393825716,12,5,Clear,4,0,0,5,140.0
5.037157301361376,5,2,Rainy,2,0,0,5,160.0
3.0837390697437175,15,2,Clear,1,0,0,2,70.0
9.228075013926675,16,3,Clear,3,0,0,2,220.0
5.390774892568307,8,1,Clear,1,0,0,2,110.0
2.5696797940960017,5,4,Foggy,2,0,0,1,150.0
7.06454765942412,11,5,Clear,2,0,0,2,170.0
3.1292807049462867,19,1,Clear,0,0,0,2,90.0
4.970439310576078,10,4,Clear,1,0,0,4,110.0
6.506045795818127,13,5,Rainy,3,0,0,1,190.0
2.831862926005002,22,4,Rainy,4,0,0,5,140.0
3.7719203499433394,19,5,Foggy,1,0,0,3,180.0
8.48491818507332,11,5,Snowy,2,0,0,1,350.0
5.373750877475352,19,1,Rainy,3,0,0,1,140.0
4.605108145277394,19,4,Foggy,0,0,0,3,180.0
4.979802585901309,15,5,Clear,0,0,0,3,130.0
2.6682713667291003,18,4,Rainy,3,0,0,3,160.0
8.91270612754376,14,2,Rainy,3,0,0,5,190.0
2.070519546100962,11,1,Clear,0,0,0,3,50.0
1.8050494580192105,17,2,Clear,1,0,0,4,80.0
3.4706857170941734,4,4,Clear,2,0,0,1,130.0
2.9713802501516358,14,2,Clear,0,0,0,2,80.0
3.9702911702466306,11,5,Rainy,4,0,0,5,160.0
3.9470529732335478,14,1,Clear,1,0,0,4,80.0
3.06863744665098,1,4,Clear,4,0,0,3,120.0
4.640637065493762,3,1,Clear,4,0,0,2,120.0
2.585960654946896,9,4,Clear,2,0,0,2,110.0
2.8971678927863644,16,3,Clear,4,0,0,2,90.0
6.777472259174323,8,3,Rainy,3,0,0,2,240.0
1.6541853333685717,3,1,Clear,2,0,0,4,70.0
5.059723156036905,17,3,Clear,4,0,0,3,170.0
4.894890608862359,4,1,Clear,3,0,0,4,110.0
4.732741090960543,23,5,Clear,3,0,0,1,170.0
3.300938982875745,7,4,Clear,4,0,0,5,130.0
4.740094644891517,5,2,Clear,0,0,0,3,100.0
2.1478775407226984,10,2,Clear,4,0,0,5,70.0
12.938245858719336,5,2,Clear,1,0,0,1,210.0
4.960528885466901,8,4,Clear,1,0,0,1,130.0
7.644032069069204,13,2,Clear,2,0,0,2,130.0
6.2714994605852175,20,2,Clear,4,0,0,4,130.0
5.104311080170722,3,3,Clear,3,0,0,2,140.0
3.193520283213204,15,4,Foggy,2,0,0,2,130.0
2.1710228231786615,17,5,Clear,0,0,0,3,100.0
2.8607692628293666,22,4,Clear,3,0,0,2,120.0
4.499121393424048,15,3,Clear,1,0,0,2,100.0
3.0563594178268807,4,3,Rainy,1,0,0,4,110.0
2.236341425503944,6,2,Clear,0,0,0,2,70.0
7.747605275504022,22,4,Rainy,1,0,0,1,240.0
7.6304023347937076,6,5,Clear,4,0,0,5,210.0
1.7279326663828811,1,4,Clear,1,0,0,4,90.0
4.785043539533773,5,4,Clear,0,0,0,3,120.0
4.478746719498839,8,5,Snowy,1,0,0,4,230.0
2.769839621172702,19,5,Clear,0,0,0,4,120.0
1.9910783571687678,22,3,Rainy,4,0,0,5,110.0
4.37042257277712,7,4,Clear,4,0,0,3,180.0
4.54736162145826,12,5,Clear,1,0,1,4,160.0
4.188313034049797,18,4,Foggy,3,0,0,3,180.0
3.544529930688738,8,2,Clear,3,0,0,5,110.0
6.777379488833538,8,3,Clear,0,0,0,4,150.0
6.986880663665981,1,2,Clear,0,0,0,3,150.0
4.2414278802185335,7,3,Snowy,0,0,0,3,190.0
2.409782524043955,0,5,Clear,2,0,0,2,110.0
3.338072721296133,0,2,Foggy,2,0,0,4,120.0
6.482850302105654,8,5,Clear,1,0,0,4,220.0
3.579515565043849,6,4,Clear,2,0,0,2,120.0
6.253045460182006,2,5,Clear,2,0,0,2,210.0
3.9712883484952624,4,5,Clear,1,0,0,2,130.0
5.607509818334777,12,4,Rainy,1,0,0,2,140.0
6.835238964120287,23,4,Clear,1,0,0,3,190.0
4.169622515101327,1,5,Snowy,3,0,0,4,210.0
9.038626048951974,18,3,Rainy,4,0,0,5,310.0
3.827222387132473,23,5,Clear,0,0,0,1,130.0
4.3393756308313405,2,5,Clear,4,0,0,3,140.0
3.5413753924618834,13,3,Clear,4,0,0,1,110.0
2.8523062460215485,5,2,Clear,4,0,0,1,90.0
9.19220023567937,23,4,Foggy,3,0,0,4,360.0
5.657037966249304,19,3,Rainy,1,0,0,1,160.0
5.0957247415255775,13,3,Clear,4,0,0,4,120.0
2.1344311450601863,16,4,Snowy,0,0,0,3,110.0
3.4967548146619434,19,5,Rainy,1,0,0,5,160.0
4.990019617774417,19,4,Clear,3,0,0,2,170.0
3.6027384241949494,2,2,Rainy,3,0,0,1,130.0
9.566865035991922,5,1,Rainy,2,0,0,2,230.0
3.0499895104166828,14,2,Snowy,1,0,0,3,110.0
8.337926214517783,5,4,Clear,0,0,0,5,200.0
3.344184095565996,5,2,Foggy,2,1,0,1,150.0
6.5006005591800555,23,5,Rainy,4,0,0,5,260.0
4.73396367751147,7,1,Clear,0,0,0,4,100.0
4.705927293291935,9,5,Rainy,2,0,0,2,220.0
2.2132915021027446,16,3,Clear,2,0,0,5,90.0
2.972888942257317,23,2,Rainy,4,0,0,3,130.0
3.754532385708861,17,5,Clear,2,0,0,4,160.0
12.330494624168738,14,2,Rainy,4,0,0,3,320.0
3.8220501532969426,5,2,Foggy,3,0,0,1,140.0
4.340814985094021,10,3,Clear,0,0,0,5,100.0
9.819854329272744,20,5,Rainy,1,0,0,5,260.0
5.046883811210597,22,2,Snowy,4,0,0,4,190.0
12.668236712310126,14,5,Foggy,3,0,0,4,380.0
6.8094612312904825,5,4,Clear,1,0,0,2,150.0
3.094047432402911,4,1,Clear,1,0,0,3,70.0
2.232017696056484,16,3,Clear,4,0,0,3,70.0
2.613908935970048,2,4,Clear,1,0,0,3,90.0
3.4910931693533023,18,5,Clear,4,0,0,2,130.0
4.051930164664201,14,2,Rainy,0,0,0,5,90.0
4.016719935888349,6,2,Clear,0,0,0,1,100.0
12.011136970655482,2,2,Clear,2,0,0,3,230.0
4.318681353069302,19,1,Clear,3,0,0,2,130.0
8.934165482838445,14,3,Clear,3,0,0,2,180.0
3.355667399523752,6,1,Clear,3,0,0,5,90.0
6.101168170057311,7,1,Clear,2,0,0,5,130.0
4.411923818358772,3,3,Clear,2,0,0,3,110.0
7.823353220359926,11,3,Clear,1,0,0,4,140.0
